area,num_ev,latitude,longitude
Korangi,496,24.837426,67.1413
Gulberg,255,24.920213,67.075793
Saddar,224,24.866231,67.014058
Clifton,142,24.813875,67.034627
Gulshan-e-Iqbal,10,24.92579,67.096757
Malir,187,24.891963,67.22388
Shah Faisal,150,24.862453,67.157605
Orangi Town,7,24.957004,66.957182
North Nazimabad,51,24.939922,67.032026
Malir,260,24.892915,67.220079
Gulberg,334,24.916374,67.072651
Clifton,338,24.814087,67.029037
Orangi Town,18,24.954466,66.960456
Lyari,9,24.847087,67.007802
Shah Faisal,179,24.874235,67.147755
Clifton,29,24.804114,67.019887
Saddar,231,24.851899,67.018361
Korangi,468,24.848742,67.130931
Lyari,444,24.842321,67.018528
Lyari,229,24.855059,67.0196
Shah Faisal,301,24.879224,67.157059
Malir,256,24.891811,67.214487
Lyari,204,24.844959,67.01604
Malir,393,24.88407,67.220194
Landhi,324,24.847636,67.191668
Malir,253,24.896516,67.221667
North Nazimabad,26,24.936946,67.039876
Saddar,106,24.863488,67.019403
North Nazimabad,430,24.939928,67.040249
Gulberg,149,24.921429,67.080167
DHA,266,24.822499,67.063881
Orangi Town,213,24.954084,66.954393
Gulberg,159,24.920458,67.073002
Shah Faisal,446,24.864854,67.147548
Shah Faisal,341,24.867492,67.149546
Saddar,21,24.865449,67.007501
North Nazimabad,402,24.939846,67.032365
Malir,164,24.881157,67.206837
Orangi Town,369,24.94758,66.96625
Orangi Town,318,24.951651,66.95023
Landhi,324,24.840731,67.199513
Shah Faisal,499,24.874929,67.149097
Clifton,235,24.814169,67.03728
Malir,233,24.889222,67.211424
Korangi,474,24.841691,67.131324
Malir,254,24.892851,67.214747
Korangi,305,24.844215,67.138359
Orangi Town,288,24.953886,66.960365
Korangi,471,24.831992,67.134835
Saddar,500,24.859413,67.006061
Orangi Town,410,24.956238,66.953509
Landhi,104,24.859781,67.201034
Gulshan-e-Iqbal,255,24.929547,67.111429
Saddar,154,24.862801,67.009403
Orangi Town,208,24.942725,66.957165
Orangi Town,46,24.953701,66.958763
Orangi Town,62,24.955877,66.969015
Saddar,490,24.86219,67.010381
Lyari,454,24.856862,67.00878
Saddar,493,24.857453,67.009267
Gulshan-e-Iqbal,452,24.917609,67.11067
Lyari,124,24.853447,67.017531
Saddar,91,24.855263,67.018439
SITE,315,24.920401,66.983213
Gulberg,489,24.918331,67.072475
Gulberg,475,24.91058,67.077615
Lyari,381,24.849011,67.017265
Lyari,308,24.842645,67.014679
Malir,468,24.880645,67.205694
Gulshan-e-Iqbal,282,24.935017,67.110448
DHA,168,24.812041,67.071961
Landhi,261,24.840779,67.208294
Gulshan-e-Iqbal,321,24.918087,67.107572
Lyari,338,24.845357,67.00272
Landhi,218,24.856329,67.209229
Saddar,125,24.85833,67.008775
SITE,188,24.925963,66.985848
Gulshan-e-Iqbal,50,24.92382,67.094698
Gulberg,258,24.912499,67.083287
DHA,80,24.819488,67.061414
Saddar,110,24.863082,67.003986
Landhi,201,24.855037,67.20464
Malir,255,24.892928,67.209715
SITE,402,24.918832,66.983506
DHA,388,24.808085,67.07119
Malir,489,24.895624,67.216648
DHA,382,24.80753,67.073576
DHA,318,24.818383,67.059993
Orangi Town,133,24.945104,66.954685
Orangi Town,120,24.949418,66.968372
North Nazimabad,461,24.937591,67.034251
Landhi,97,24.847844,67.205995
Clifton,162,24.821389,67.02918
Korangi,23,24.840155,67.138286
Gulshan-e-Iqbal,154,24.928557,67.106886
Lyari,486,24.859158,67.00901
Landhi,320,24.85082,67.200951
Saddar,66,24.851844,67.018927
Gulberg,152,24.911525,67.088157
Lyari,49,24.848936,67.012267
Clifton,449,24.810717,67.026904
Landhi,429,24.8503,67.193575
Orangi Town,261,24.956441,66.96405
Gulberg,134,24.926343,67.080546
Saddar,13,24.854155,67.011186
Shah Faisal,316,24.867903,67.141721
Gulshan-e-Iqbal,325,24.926312,67.106305
SITE,409,24.922902,66.997849
Gulberg,149,24.911108,67.078856
Lyari,186,24.844394,67.014367
Saddar,143,24.861593,67.015878
Clifton,291,24.820632,67.020742
Gulberg,8,24.920069,67.077224
Orangi Town,490,24.944514,66.951976
Malir,401,24.896021,67.214866
Shah Faisal,362,24.879435,67.151302
Landhi,429,24.843331,67.206371
Malir,57,24.887168,67.209466
Landhi,97,24.846022,67.202053
Malir,361,24.882448,67.216897
Gulshan-e-Iqbal,397,24.927282,67.09781
Shah Faisal,200,24.869295,67.152283
Korangi,161,24.845656,67.123196
DHA,425,24.807033,67.063854
North Nazimabad,232,24.947747,67.038079
Shah Faisal,411,24.863192,67.141696
Korangi,39,24.838159,67.13995
Lyari,209,24.841567,67.017056
North Nazimabad,333,24.946892,67.0356
Malir,336,24.887002,67.215805
Shah Faisal,232,24.86801,67.146214
Lyari,440,24.855756,67.002074
North Nazimabad,385,24.951145,67.046874
Gulshan-e-Iqbal,102,24.92158,67.102342
Saddar,164,24.869918,67.016824
Clifton,20,24.806938,67.031162
Orangi Town,239,24.956525,66.951203
SITE,294,24.911903,66.98554
Landhi,69,24.845369,67.209699
Shah Faisal,182,24.874328,67.14929
DHA,397,24.816011,67.060108
Lyari,194,24.854231,67.017182
Saddar,415,24.86933,67.017318
Lyari,183,24.851243,67.018927
North Nazimabad,52,24.939779,67.034658
Shah Faisal,197,24.864924,67.1444
Clifton,327,24.809836,67.024041
Shah Faisal,399,24.866639,67.151205
Korangi,76,24.848225,67.127853
Gulberg,102,24.910575,67.078283
Landhi,180,24.846157,67.195743
Gulberg,306,24.914513,67.085557
Gulshan-e-Iqbal,68,24.924072,67.094087
Orangi Town,172,24.952391,66.959365
Clifton,339,24.810951,67.03775
Shah Faisal,245,24.86645,67.157259
Gulberg,338,24.918416,67.086651
DHA,125,24.804806,67.066317
Korangi,148,24.843928,67.12693
Saddar,98,24.867892,67.005312
Orangi Town,97,24.955338,66.950271
Gulberg,20,24.925364,67.089086
Gulberg,300,24.921471,67.075213
Malir,256,24.891599,67.220481
Landhi,122,24.847414,67.206403
Orangi Town,60,24.954536,66.966411
Lyari,466,24.840584,67.001122
Clifton,334,24.819736,67.020955
Korangi,97,24.836588,67.134798
Orangi Town,480,24.958674,66.95269
Malir,30,24.891226,67.206348
North Nazimabad,426,24.948145,67.034407
SITE,98,24.910279,66.981764
Saddar,285,24.85266,67.014833
Orangi Town,42,24.958496,66.968597
SITE,235,24.918758,66.995513
Malir,266,24.892195,67.215352
Lyari,266,24.857757,67.015593
Shah Faisal,19,24.862621,67.15596
Clifton,351,24.811333,67.036274
Clifton,460,24.815217,67.02567
Shah Faisal,181,24.861439,67.150577
Saddar,322,24.855741,67.015632
Orangi Town,459,24.947171,66.957025
Malir,387,24.898274,67.213892
Korangi,62,24.840737,67.123422
Korangi,174,24.831836,67.124751
Landhi,426,24.851384,67.202173
SITE,5,24.91542,66.998919
SITE,284,24.910767,66.988502
Korangi,81,24.844231,67.138339
Gulberg,102,24.920173,67.086304
Landhi,60,24.850162,67.190566
Gulberg,486,24.926664,67.087291
Gulberg,240,24.912656,67.077656
Orangi Town,85,24.955035,66.967707
Gulberg,381,24.913765,67.078147
Landhi,395,24.845635,67.194219
Korangi,295,24.83328,67.130461
North Nazimabad,108,24.941724,67.042755
Clifton,485,24.814196,67.019279
SITE,229,24.921223,66.990045
North Nazimabad,106,24.938971,67.03494
Lyari,310,24.854478,67.006719
Clifton,334,24.818205,67.035342
North Nazimabad,418,24.93302,67.035306
Orangi Town,113,24.953632,66.963542
SITE,365,24.923669,66.994311
North Nazimabad,317,24.934613,67.040102
Orangi Town,474,24.950928,66.958254
North Nazimabad,10,24.936933,67.031329
Orangi Town,48,24.946476,66.964747
Malir,386,24.893213,67.222424
Gulshan-e-Iqbal,54,24.936139,67.095063
Orangi Town,422,24.954978,66.959819
Saddar,367,24.85809,67.011135
North Nazimabad,292,24.937397,67.028873
DHA,227,24.818701,67.059427
Gulshan-e-Iqbal,352,24.935324,67.097889
SITE,433,24.921804,66.989839
Landhi,182,24.857682,67.193302
Gulshan-e-Iqbal,147,24.918957,67.107925
Shah Faisal,12,24.864105,67.157633
North Nazimabad,193,24.949802,67.045903
Gulshan-e-Iqbal,340,24.922818,67.098446
Saddar,254,24.857812,67.004933
Shah Faisal,263,24.866541,67.1525
Malir,259,24.894742,67.216268
DHA,306,24.808047,67.062216
Lyari,487,24.858504,67.008085
North Nazimabad,353,24.937216,67.042217
Clifton,490,24.809789,67.037453
Landhi,268,24.840944,67.207363
Clifton,479,24.809309,67.037697
Orangi Town,13,24.959842,66.962445
Shah Faisal,240,24.871099,67.147591
DHA,193,24.81461,67.059643
SITE,58,24.910167,66.990608
DHA,361,24.804074,67.070233
Orangi Town,483,24.945878,66.964491
SITE,464,24.913866,66.999357
DHA,148,24.811275,67.076766
Landhi,494,24.8502,67.193485
Orangi Town,406,24.945024,66.955319
Saddar,23,24.854678,67.002225
North Nazimabad,41,24.943734,67.031695
Korangi,13,24.834409,67.130481
Gulshan-e-Iqbal,285,24.926028,67.108158
Orangi Town,453,24.955832,66.965378
Korangi,395,24.836601,67.140366
Saddar,194,24.858137,67.001558
SITE,198,24.925442,66.987644
Malir,200,24.891992,67.212198
Malir,205,24.886283,67.205415
Malir,297,24.886037,67.211159
Clifton,20,24.812527,67.036209
Lyari,194,24.84817,67.019357
Clifton,371,24.809174,67.021434
Gulberg,323,24.919163,67.072278
Gulberg,64,24.911452,67.088481
DHA,172,24.806505,67.064758
Saddar,380,24.862513,67.008062
DHA,203,24.81898,67.073057
DHA,437,24.8213,67.066689
Gulberg,181,24.916392,67.07517
North Nazimabad,273,24.945704,67.037589
SITE,310,24.918463,66.984201
Landhi,256,24.843859,67.208975
Clifton,484,24.81198,67.021715
Landhi,87,24.843183,67.209595
North Nazimabad,294,24.945948,67.031091
SITE,63,24.919377,66.985171
Gulshan-e-Iqbal,135,24.932559,67.109016
Orangi Town,15,24.954567,66.965988
North Nazimabad,32,24.941059,67.029677
Clifton,432,24.815915,67.027821
Clifton,321,24.8094,67.038829
North Nazimabad,422,24.932851,67.044772
SITE,232,24.922727,66.986199
DHA,188,24.80667,67.059358
North Nazimabad,188,24.934249,67.041379
SITE,168,24.923097,66.986103
Landhi,333,24.843899,67.190027
Lyari,437,24.845094,67.005891
Lyari,385,24.848178,67.002354
Shah Faisal,79,24.877703,67.154711
Gulberg,365,24.927931,67.072769
Malir,89,24.889281,67.211865
Korangi,265,24.830715,67.131536
Landhi,106,24.859944,67.205863
Gulberg,411,24.924655,67.078125
Malir,291,24.889234,67.212862
North Nazimabad,349,24.948088,67.029276
Shah Faisal,350,24.878994,67.140098
Malir,105,24.882981,67.212843
Shah Faisal,462,24.877164,67.154057
Gulshan-e-Iqbal,322,24.916624,67.09417
Malir,253,24.8906,67.218804
SITE,407,24.912796,66.987754
DHA,57,24.807373,67.070374
Gulberg,128,24.922044,67.071081
North Nazimabad,369,24.94764,67.032697
Orangi Town,190,24.944284,66.955505
Korangi,281,24.830973,67.125769
DHA,262,24.821259,67.061144
Orangi Town,38,24.94419,66.955827
Landhi,32,24.852939,67.192608
SITE,14,24.921945,66.980761
Landhi,349,24.848939,67.207174
Gulberg,241,24.916509,67.072059
Gulshan-e-Iqbal,129,24.930184,67.094715
Shah Faisal,474,24.87753,67.145352
Saddar,228,24.869609,67.014333
Malir,465,24.896238,67.213232
Shah Faisal,61,24.877192,67.156422
SITE,390,24.927172,66.989483
Saddar,324,24.864328,67.012588
Gulberg,62,24.915328,67.084337
Landhi,272,24.856206,67.198269
Lyari,63,24.844938,67.012768
Orangi Town,408,24.940235,66.955054
Gulshan-e-Iqbal,111,24.935602,67.100406
Landhi,227,24.858383,67.198298
Orangi Town,242,24.958254,66.960143
Gulberg,105,24.911337,67.076436
North Nazimabad,320,24.941461,67.037905
DHA,15,24.81576,67.070165
Lyari,27,24.857141,67.019919
SITE,11,24.928097,66.980836
Saddar,326,24.861143,67.015288
Lyari,392,24.85367,67.001049
Landhi,467,24.841194,67.196801
Malir,417,24.893286,67.206526
Lyari,291,24.853233,67.002873
Lyari,491,24.845785,67.014501
SITE,364,24.929849,66.990888
Korangi,352,24.838402,67.136576
Shah Faisal,163,24.865222,67.146084
North Nazimabad,151,24.941607,67.041067
SITE,76,24.917092,66.993887
Saddar,132,24.864355,67.011748
Saddar,191,24.856133,67.002088
Orangi Town,244,24.946798,66.960356
Saddar,125,24.867766,67.017757
Gulshan-e-Iqbal,19,24.934122,67.09415
SITE,358,24.926457,66.990047
Clifton,395,24.807399,67.034411
SITE,29,24.915873,66.992112
DHA,355,24.809344,67.061887
Orangi Town,491,24.957542,66.963866
Korangi,73,24.849779,67.136162
Lyari,199,24.841317,67.003627
Gulshan-e-Iqbal,381,24.925259,67.103964
Korangi,488,24.843343,67.134226
Saddar,436,24.867491,67.011229
Clifton,7,24.811013,67.026156
Korangi,17,24.841524,67.129212
Orangi Town,425,24.943715,66.952636
Orangi Town,354,24.940884,66.954833
Orangi Town,153,24.952367,66.960297
Malir,83,24.897612,67.20581
Shah Faisal,399,24.870411,67.146592
DHA,87,24.813061,67.058206
Saddar,112,24.868879,67.014893
DHA,267,24.821961,67.06374
Gulberg,310,24.91072,67.084032
Orangi Town,229,24.957396,66.95039
Clifton,264,24.806083,67.03635
Landhi,261,24.851339,67.206742
SITE,263,24.914345,66.984282
Clifton,57,24.822541,67.030115
Orangi Town,419,24.951771,66.952306
Landhi,436,24.844892,67.209431
DHA,305,24.806775,67.072306
DHA,57,24.80578,67.060658
Gulberg,85,24.923901,67.085235
Saddar,239,24.85347,67.004534
Saddar,349,24.86405,67.00203
Saddar,317,24.868335,67.008674
Lyari,114,24.85549,67.011601
SITE,59,24.928172,66.980897
SITE,390,24.925589,66.994867
Lyari,327,24.852486,67.004777
North Nazimabad,303,24.948669,67.046948
Clifton,338,24.811864,67.027967
North Nazimabad,299,24.951362,67.046634
Shah Faisal,90,24.878758,67.157741
Landhi,239,24.847391,67.203386
Orangi Town,86,24.954221,66.960688
Shah Faisal,248,24.871956,67.156988
Korangi,76,24.835777,67.130631
SITE,171,24.918543,66.99169
Saddar,485,24.864105,67.0032
DHA,113,24.809495,67.076259
Clifton,290,24.816516,67.027838
Gulshan-e-Iqbal,88,24.929423,67.096254
Lyari,75,24.841695,67.005614
Clifton,36,24.816783,67.032313
Gulshan-e-Iqbal,83,24.925775,67.099071
North Nazimabad,466,24.943902,67.045164
Gulberg,314,24.912684,67.088991
Clifton,190,24.821788,67.027444
Gulshan-e-Iqbal,5,24.930402,67.100313
Malir,57,24.889801,67.206401
Orangi Town,181,24.949262,66.954069
North Nazimabad,441,24.951798,67.031758
Orangi Town,243,24.94877,66.965389
Lyari,428,24.8546,67.018923
Shah Faisal,385,24.86258,67.159237
DHA,28,24.821184,67.057755
North Nazimabad,145,24.943744,67.030641
Clifton,171,24.8191,67.027618
Clifton,21,24.812926,67.026902
Lyari,25,24.849897,67.012719
Clifton,72,24.81577,67.038215
Gulberg,197,24.924677,67.073571
Saddar,442,24.861638,67.008327
Lyari,34,24.857372,67.00347
DHA,246,24.818512,67.073492
SITE,125,24.914498,66.996284
Saddar,376,24.853552,67.018233
Gulshan-e-Iqbal,428,24.923849,67.110031
Gulshan-e-Iqbal,67,24.918675,67.110546
Malir,73,24.887647,67.218718
Landhi,334,24.852779,67.201933
Shah Faisal,41,24.873778,67.144987
Clifton,339,24.805337,67.03326
Orangi Town,357,24.954045,66.953464
SITE,208,24.928247,66.996004
Gulshan-e-Iqbal,266,24.935234,67.10745
North Nazimabad,175,24.933457,67.029913
DHA,185,24.811129,67.067272
Korangi,159,24.84221,67.137195
Landhi,480,24.843641,67.202321
Lyari,42,24.843626,67.015714
Malir,363,24.88661,67.218856
Malir,10,24.89096,67.213061
Gulshan-e-Iqbal,19,24.933469,67.103461
Gulberg,194,24.919673,67.088016
Orangi Town,326,24.958079,66.962182
North Nazimabad,332,24.938673,67.047027
DHA,206,24.815574,67.065586
Saddar,146,24.869898,67.018844
Gulberg,347,24.917101,67.071184
DHA,98,24.810977,67.060297
Lyari,386,24.851319,67.011693
DHA,173,24.804562,67.06161
Orangi Town,343,24.959689,66.951969
Saddar,311,24.850757,67.016263
Lyari,101,24.850525,67.01983
Saddar,124,24.865408,67.019195
Gulberg,481,24.911888,67.088323
Orangi Town,209,24.950612,66.962053
Orangi Town,441,24.959259,66.969311
Lyari,385,24.85469,67.017799
Lyari,420,24.84274,67.001564
North Nazimabad,207,24.942806,67.045481
Lyari,314,24.852126,67.013123
Lyari,72,24.842413,67.00859
Shah Faisal,480,24.876844,67.152049
Gulshan-e-Iqbal,238,24.917064,67.097106
Malir,383,24.892153,67.214203
Lyari,197,24.845564,67.000423
Gulberg,470,24.913222,67.076305
Orangi Town,392,24.957758,66.966557
Saddar,297,24.855586,67.017729
Lyari,167,24.85586,67.005927
SITE,64,24.925789,66.990875
SITE,373,24.921411,66.990497
SITE,375,24.918869,66.982578
Gulshan-e-Iqbal,175,24.918441,67.106923
Saddar,79,24.863603,67.010095
Landhi,390,24.853046,67.200969
Shah Faisal,145,24.875239,67.144915
Gulberg,54,24.922604,67.071664
Gulshan-e-Iqbal,159,24.92506,67.099787
Korangi,92,24.849356,67.137501
SITE,29,24.920201,66.983068
Clifton,50,24.807592,67.033148
North Nazimabad,367,24.933733,67.035786
Landhi,461,24.855345,67.196586
Landhi,305,24.84928,67.204859
Landhi,46,24.847172,67.193092
North Nazimabad,90,24.944247,67.03239
Gulshan-e-Iqbal,273,24.92466,67.098086
Shah Faisal,231,24.863271,67.158674
Korangi,309,24.848941,67.138993
Shah Faisal,200,24.870067,67.145281
DHA,474,24.807286,67.072122
Shah Faisal,125,24.874797,67.140783
North Nazimabad,50,24.951969,67.035878
Landhi,176,24.852034,67.203044
Orangi Town,181,24.947291,66.952179
Clifton,406,24.803932,67.027395
Gulshan-e-Iqbal,277,24.934168,67.108489
Lyari,346,24.849255,67.0072
Gulberg,47,24.910209,67.075516
North Nazimabad,454,24.938992,67.037868
Saddar,8,24.865565,67.019356
Korangi,433,24.834779,67.129826
Saddar,110,24.856307,67.010211
DHA,186,24.807505,67.059779
Orangi Town,298,24.946553,66.962611
Landhi,294,24.840804,67.196314
Shah Faisal,350,24.865419,67.15396
Shah Faisal,226,24.860648,67.154086
DHA,287,24.814549,67.076956
Clifton,314,24.811744,67.02346
Gulshan-e-Iqbal,429,24.918566,67.096252
Saddar,100,24.856551,67.00544
Clifton,23,24.823221,67.02469
Malir,362,24.899364,67.214784
DHA,224,24.821091,67.058573
Clifton,112,24.809207,67.038575
Korangi,202,24.835904,67.125733
Orangi Town,161,24.959684,66.955109
Shah Faisal,394,24.873494,67.148104
Gulberg,330,24.911464,67.073734
Orangi Town,167,24.953866,66.965768
Landhi,420,24.846858,67.194229
Shah Faisal,200,24.862242,67.151521
Clifton,146,24.806283,67.027962
DHA,5,24.807208,67.069738
Orangi Town,380,24.957703,66.955558
Saddar,304,24.863569,67.010633
North Nazimabad,388,24.942458,67.029674
Shah Faisal,162,24.860228,67.146106
Gulberg,496,24.921924,67.07977
Orangi Town,467,24.940138,66.959508
Korangi,226,24.832904,67.133366
Malir,457,24.880629,67.216513
Saddar,422,24.86991,67.011607
Lyari,443,24.84487,67.00635
Gulshan-e-Iqbal,264,24.926827,67.099858
Clifton,65,24.817083,67.023392
Lyari,326,24.850257,67.015919
Clifton,279,24.805822,67.024772
Lyari,159,24.846101,67.005307
Gulshan-e-Iqbal,170,24.931838,67.108362
Orangi Town,341,24.952056,66.959088
Gulberg,141,24.91162,67.081298
Malir,206,24.881576,67.215893
Korangi,101,24.836116,67.13075
Shah Faisal,54,24.877221,67.146062
Clifton,365,24.816404,67.028426
Clifton,311,24.817367,67.03362
Korangi,138,24.837659,67.14186
Shah Faisal,275,24.878116,67.155146
Gulberg,471,24.917733,67.089645
Gulshan-e-Iqbal,144,24.925819,67.112307
Gulberg,76,24.915746,67.080882
DHA,161,24.804334,67.063371
Gulberg,381,24.924157,67.080461
Korangi,123,24.830647,67.135826
Clifton,115,24.813926,67.038309
North Nazimabad,249,24.935246,67.032512
Landhi,312,24.854195,67.208389
Orangi Town,346,24.950444,66.960925
Landhi,400,24.85749,67.190917
SITE,116,24.913302,66.995816
DHA,190,24.821233,67.063192
Landhi,322,24.848039,67.190752
Lyari,118,24.853635,67.003332
Gulberg,64,24.91196,67.081743
Shah Faisal,432,24.8773,67.159683
Orangi Town,412,24.944738,66.956296
North Nazimabad,248,24.935693,67.034939
Malir,434,24.893235,67.209295
Orangi Town,193,24.940881,66.951399
Clifton,183,24.80976,67.037888
Korangi,55,24.842051,67.124523
Clifton,158,24.815172,67.022518
Gulberg,407,24.921162,67.076549
SITE,58,24.919337,66.985336
Shah Faisal,186,24.871483,67.158506
North Nazimabad,479,24.932337,67.038729
Orangi Town,89,24.944051,66.965426
Lyari,104,24.853513,67.019891
Korangi,366,24.834954,67.132275
Shah Faisal,418,24.8742,67.141467
Malir,77,24.895829,67.22281
North Nazimabad,385,24.93845,67.028885
SITE,269,24.911655,66.990126
Saddar,259,24.869614,67.006327
Shah Faisal,84,24.877205,67.140138
North Nazimabad,466,24.93547,67.041033
Gulshan-e-Iqbal,32,24.916391,67.100723
North Nazimabad,251,24.948426,67.044384
Saddar,321,24.850902,67.006386
Saddar,413,24.862755,67.014339
DHA,287,24.803033,67.07305
Orangi Town,122,24.955856,66.955054
Gulberg,195,24.914029,67.08498
Shah Faisal,459,24.874298,67.144968
Saddar,459,24.860727,67.015066
Clifton,160,24.806975,67.02891
Korangi,289,24.839367,67.133701
Orangi Town,125,24.948209,66.958548
Clifton,478,24.821897,67.028731
Lyari,175,24.840887,67.007823
SITE,117,24.921534,66.989675
Malir,187,24.886574,67.223455
Landhi,7,24.858508,67.199386
Gulshan-e-Iqbal,347,24.917171,67.109751
Korangi,340,24.847344,67.124294
Korangi,259,24.840343,67.1261
Clifton,343,24.808502,67.02926
Malir,381,24.882306,67.215645
Saddar,13,24.856561,67.019147
Lyari,87,24.858758,67.010146
Orangi Town,31,24.95872,66.954807
Gulberg,271,24.922308,67.072396
Saddar,159,24.868828,67.012131
North Nazimabad,289,24.941285,67.032537
Landhi,232,24.859058,67.195158
Shah Faisal,306,24.868798,67.144875
Korangi,252,24.839252,67.129552
